zip_code,num_households,med_income_12m
68752,303,55417
68753,33,62639
68755,149,75221
68756,749,54688
68757,309,67321
68758,484,53452
68759,117,41250
68760,467,49205
68761,181,66750
68763,1814,61250
68764,309,54712
68765,463,67614
68766,151,68958
68767,1362,63333
68768,266,60000
68769,713,51523
68770,625,53839
68771,561,64261
68773,88,40469
68774,118,78514
68776,5300,58265
68777,249,55938
68778,232,61000
68779,856,70809
68780,346,68426
68781,589,56875
68783,330,42917
68784,609,57596
68785,95,87188
68786,347,73125
68787,2557,57879
68788,1875,62132
68789,34,-
68790,391,58699
68791,762,69219
68792,182,68125
68801,10900,57170
68803,10484,64152
68810,339,52679
68812,209,66806
68813,175,63224
68814,396,57500
68815,285,60875
68816,73,51597
68817,171,72604
68818,2203,67896
68820,136,59375
68821,43,48393
68822,2021,56875
68823,915,58589
68824,615,52768
68825,428,57292
68826,1446,66563
68827,251,49625
68828,105,50208
68831,283,58295
68832,839,83828
68833,76,55500
68834,87,57917
68835,256,55833
68836,660,71063
68837,41,70417
68838,109,50250
68840,1134,66786
68841,224,70714
68842,241,49083
68843,292,67500
68844,107,57337
68845,8128,70881
68846,111,90625
68847,7121,62027
68849,0,-
68850,3927,57848
68852,224,68000
68853,640,51250
68854,283,72109
68855,146,58000
68856,271,66406
68858,140,67500
68859,237,43854
68860,128,58077
68861,51,40972
68862,1211,57750
68863,551,83393
68864,418,66591
68865,371,88583
68866,420,68333
68869,922,55667
68870,214,71607
68871,109,44625
68872,357,74676
68873,1331,65462
68874,309,46719
68875,226,46667
68876,691,61985
68878,178,78333
68879,155,40625
68881,23,-
68882,198,42308
68883,935,64909
68901,10708,55610
68920,607,52458
68922,465,67708
68923,33,81250
68924,560,74211
68925,198,54286
68926,230,43333
68927,505,66875
68928,143,54750
68929,77,-
68930,570,61371
68932,140,59688
68933,377,71250
68934,69,-
68935,275,50625
68936,101,53011
68937,797,68015
68938,233,81023
68939,442,46900
68940,162,91250
68941,330,71250
68942,134,75000
68943,95,63750
68944,496,66346
68945,99,57031
68946,23,26250
68947,269,55446
68948,174,60556
68949,2870,59070
68950,122,58750
68952,33,53472
68954,7,-
68955,780,83026
68956,479,70547
68957,220,77500
68958,226,61875
68959,1563,61433
68960,84,60000
68961,286,56167
68964,23,133750
68966,206,53676
68967,444,53250
68970,604,53056
68971,150,71176
68972,89,53942
68973,175,64688
68974,112,69917
68975,43,73882
68976,72,76429
68977,89,51250
68978,994,51750
68979,719,71078
68980,161,72240
68981,104,53571
68982,249,68950
69001,3702,53659
69020,180,62500
69021,598,47059
69022,740,67981
69023,137,73487
69024,449,55257
69025,386,56500
69026,71,40417
69027,16,59000
69028,318,80729
69029,152,54167
69030,88,58500
69032,179,51750
69033,1038,53750
69034,325,50125
69036,26,-
69037,81,-
69038,201,55750
69039,50,-
69040,266,44000
69041,28,53971
69042,1,-
69043,215,39464
69044,283,45069
69045,403,52232
69046,104,102902
69101,11901,59199
69120,452,65556
69121,128,52917
69122,282,54722
69123,340,64583
69125,118,43654
69127,334,57321
69128,161,56250
69129,553,48674
69130,2133,53279
69131,331,57446
69132,41,84464
69133,174,55833
69134,158,52679
69135,4,-
69138,1650,68476
69140,691,63036
69141,193,70417
69142,51,49375
69143,681,80179
69144,55,34375
69145,1158,55357
69146,171,46418
69147,243,66375
69148,71,46645
69149,301,59861
69150,153,55250
69151,344,70000
69152,329,50417
69153,2786,53526
69154,516,39853
69155,397,75417
69156,282,68125
69157,54,56250
69161,44,55938
69162,3244,52500
69163,358,63542
69165,701,83472
69166,260,57083
69167,154,51667
69168,77,65938
69169,235,34602
69170,116,47000
69171,0,-
69201,1510,55667
69210,925,46250
69211,159,59750
69212,157,11927
69214,85,74375
69216,91,-
69217,161,23603
69218,164,74750
69219,22,-
69220,17,-
69221,39,42321
69301,4096,63492
69331,30,47206
69333,77,61094
69334,846,55833
69335,19,61625
69336,934,49022
69337,2670,51416
69339,555,49792
69340,20,-
69341,4245,64583
69343,974,47500
69345,152,58750
69346,206,45385
69347,552,57273
69348,516,62045
69350,177,34583
69351,73,81458
69352,276,49000
69353,32,-
69354,63,-
69355,61,41875
69356,716,49271
69357,1507,60871
69358,940,58542
69360,529,44259
69361,7170,51973
69365,0,-
69366,110,80658
69367,112,76786
70001,17834,63435
70002,8463,64513
70003,16232,67910
70005,11479,74819
70006,5814,58000
70030,1399,76438
70031,514,50227
70032,1703,51157
70036,335,51106
70037,5615,75752
70038,13,-
70039,806,72925
70040,567,-
70041,1062,33750
70043,7795,49047
70047,4784,91236
70049,507,58802
70050,14,-
70051,602,90379
70052,1056,73333
70053,7432,41275
70056,14112,60108
70057,1471,57574
70058,14652,56023
70062,6152,46039
70065,20207,62862
70067,1003,54352
70068,11970,65601
70070,4975,75403
70071,1123,44792
70072,20586,53226
70075,1721,63723
70076,49,49583
70079,1128,66360
70080,339,60750
70082,110,11148
70083,753,41994
70084,2220,45701
70085,1569,42294
70086,714,42800
70087,2650,55220
70090,2797,51448
70091,81,-
70092,2508,63971
70094,11995,41909
70112,2205,32654
70113,3748,26189
70114,9622,31779
70115,14437,80672
70116,5730,41077
70117,12145,33374
70118,12880,54046
70119,16864,42922
70121,5625,52298
70122,14939,41309
70123,12619,73668
70124,7867,104563
70125,6515,52307
70126,10691,31235
70127,9714,28283
70128,7917,39400
70129,3067,39354
70130,7268,65778
70131,10847,56464
70139,0,-
70148,130,"2,500-"
70163,0,-
70301,17614,57969
70310,0,-
70339,2119,39043
70340,46,-
70341,1458,37921
70342,1775,47964
70343,1839,68345
70344,2138,55484
70345,3661,66910
70346,3720,28565
70352,116,113750
70353,346,32537
70354,1761,48216
70355,422,63393
70356,730,41633
70357,1088,47742
70358,414,-
70359,3598,47986
70360,11213,75650
70363,9433,39421
70364,10680,67261
70372,954,38864
70373,2368,63105
70374,2494,58315
70375,51,62321
70377,1353,48606
70380,8251,41075
70390,2628,50827
70391,92,-
70392,2909,51204
70393,38,46250
70394,5620,46807
70395,1641,83023
70397,323,82212
70401,7632,42950
70402,0,-
70403,11266,49675
70420,2933,69183
70422,4787,43171
70426,2140,37917
70427,6910,37611
70431,2028,45273
70433,15989,71772
70435,7525,79625
70436,175,-
70437,3057,64036
70438,7698,42393
70441,2187,39761
70442,109,98087
70443,2724,40665
70444,3835,34971
70445,3977,62607
70446,2354,58933
70447,5557,117363
70448,9590,82560
70449,1233,66051
70450,1117,50125
70451,79,-
70452,4788,59622
70453,318,65232
70454,12167,58581
70455,699,-
70456,946,53145
70457,0,-
70458,15246,63478
70460,7896,54211
70461,11795,73554
70462,1969,45166
70463,57,22981
70464,68,-
70465,152,18690
70466,3453,57015
70471,8630,85746
70501,11037,28067
70503,11730,83063
70506,17938,49945
70507,6964,63125
70508,16263,80262
70510,9606,50628
70512,3801,46237
70513,68,86786
70514,751,29575
70515,1080,32115
70516,388,49426
70517,9638,47882
70518,5733,80015
70519,67,-
70520,7765,57024
70522,74,-
70523,217,74325
70524,114,36429
70525,5222,47674
70526,6737,34404
70528,900,55909
70529,5520,59167
70531,770,81088
70532,1088,42852
70533,2565,53533
70534,214,40714
70535,6356,40805
70537,174,53929
70538,4887,40304
70541,387,-
70542,1186,70278
70543,1498,65357
70544,3865,49143
70546,6126,43535
70548,3548,54246
70549,1215,32451
70550,0,-
70551,197,36130
70552,367,39250
70554,2084,23837
70555,2867,63668
70556,358,100122
70558,24,-
70559,897,57969
70560,14261,44371
70563,7852,66471
70570,14304,42391
70575,0,-
70576,351,37799
70577,1570,46558
70578,6200,53750
70580,85,50452
70581,267,-
70582,7609,46153
70583,3926,52554
70584,2473,44625
70585,123,26250
70586,7333,32553
70589,1120,39804
70591,1658,61923
70592,9161,87508
70601,13469,44108
70605,15508,81404
70607,10538,45275
70609,0,-
70611,7700,92860
70615,4418,40500
70629,0,-
70630,668,64096
70631,126,-
70632,199,-
70633,2344,63056
70634,9727,58380
70637,388,108417
70638,277,43036
70639,126,56719
70640,116,18036
70643,123,28826
70644,221,19375
70645,353,77986
70646,114,-
70647,3772,60342
70648,2550,43958
70650,66,62938
70651,62,-
70652,551,51641
70653,1320,56190
70654,36,-
70655,945,49280
70656,1250,45625
70657,1744,65159
70658,239,80313
70659,529,61953
70660,652,58913
70661,572,32130
70662,126,83587
70663,10891,54733
70665,4203,79068
70668,2188,43986
70669,3573,62029
70706,7349,84790
70710,2228,81681
70711,1815,82921
70712,131,64083
70714,6369,60061
70715,401,48393
70719,1340,70479
70721,212,-
70722,2075,67188
70723,398,54063
70725,616,65131
70726,20141,71910
70729,241,-
70730,1309,57028
70732,413,58542
70733,480,56023
70734,2954,112320
70736,215,14688
70737,17603,74160
70739,4710,99385
70740,403,48396
70743,190,127543
70744,1924,79451
70747,172,25800
70748,1682,54405
70749,613,32392
70750,540,28571
70752,263,-
70753,270,32500
70754,4484,71667
70755,604,52000
70756,188,-
70757,1240,49259
70759,622,48750
70760,2621,39931
70761,240,39609
70762,294,65741
70763,1658,91250
70764,5923,54854
70767,5984,67441
70769,16270,104343
70770,1387,87813
70772,411,62361
70773,73,-
70774,3589,73063
70775,3560,65674
70776,1403,58294
70777,1583,65222
70778,1181,96585
70780,403,96569
70782,48,34239
70783,956,104500
70785,7731,73750
70786,0,-
70787,113,43315
70788,1486,49464
70789,323,30179
70791,10815,73621
70801,189,98791
70802,10088,29647
70803,0,-
70805,8955,25661
70806,12499,47591
70807,5348,29391
70808,15472,68341
70809,11832,73782
70810,16214,90770
70811,4615,38798
70812,3697,40324
70813,0,-
70814,4360,47116
70815,10540,53150
70816,17452,61215
70817,13399,97015
70818,3324,75833
70819,1335,59345
70820,7816,32604
70825,0,-
70836,241,-
71001,1756,34666
71002,92,61250
71003,437,40078
71004,202,39844
71006,5403,85323
71007,527,44726
71008,207,-
71009,44,25978
71016,626,33387
71018,470,32639
71019,2672,39564
71021,264,19063
71023,1255,29319
71024,497,40404
71027,524,34923
71028,555,27969
71029,63,47083
71030,394,46810
71031,311,30078
71032,883,49484
71033,1642,55656
71034,105,73958
71037,7622,55297
71038,1651,28315
71039,593,37340
71040,2274,27742
71043,184,46250
71044,307,47344
71045,240,64750
71046,372,47200
71047,3849,50133
71048,84,78636
71049,1363,50231
71051,996,75367
71052,3603,29567
71055,7359,28730
71060,1049,40977
71061,716,40833
71063,309,43029
71064,1249,39471
71065,402,28980
71066,13,-
71067,1089,28397
71068,1569,26748
71069,235,-
71070,454,50700
71071,946,36875
71072,605,53359
71073,906,36881
71075,2330,30056
71078,2621,85963
71079,35,8750
71082,1922,25913
71101,3338,17702
71103,2225,24990
71104,5768,47094
71105,9643,58664
71106,12373,59469
71107,12007,41948
71108,7093,30726
71109,7149,28696
71110,1042,59038
71111,16339,58714
71112,12362,52516
71115,6568,58540
71118,8920,50590
71119,4500,43548
71129,5654,47306
71201,8900,51550
71202,8838,24866
71203,14326,40388
71209,0,-
71212,0,-
71218,0,-
71219,388,59643
71220,7421,32479
71222,1144,30392
71223,147,26806
71225,2721,72951
71226,721,41488
71227,1553,51175
71229,540,47283
71230,0,-
71232,2166,44773
71233,56,28958
71234,1310,73611
71235,1691,39734
71237,420,39405
71238,929,56827
71241,2998,50187
71242,6,-
71243,68,68438
71245,1644,28795
71247,470,27308
71250,22,-
71251,2634,36540
71253,198,31689
71254,2040,22356
71256,275,39205
71259,769,55107
71260,1144,26823
71261,636,19808
71263,2521,39063
71264,456,55217
71266,600,56033
71268,1070,61278
71269,4261,39526
71270,11984,39554
71272,0,-
71275,1252,31176
71276,26,112500
71277,665,31146
71279,56,-
71280,1704,68594
71282,2826,37279
71286,131,56620
71291,13793,60575
71292,7899,44199
71295,5062,37764
71301,7572,36989
71302,5171,33194
71303,8709,58750
71316,29,-
71320,79,-
71322,2209,23712
71323,312,33021
71325,655,28672
71326,305,44323
71327,1344,39167
71328,2886,67236
71330,29,-
71331,395,-
71333,239,-
71334,3032,30324
71336,653,36688
71339,7,-
71340,391,31583
71341,1077,44676
71342,2467,53837
71343,2391,45772
71345,55,-
71346,878,41714
71350,1565,34967
71351,4578,40217
71353,597,35893
71354,469,49659
71355,987,40717
71356,236,-
71357,596,28438
71358,449,33438
71359,0,-
71360,13519,53563
71362,774,52609
71366,640,36638
71367,647,55625
71368,426,32582
71369,935,30352
71371,682,66786
71373,2217,38639
71375,266,28611
71378,866,32847
71401,17,-
71403,1494,67396
71404,223,64712
71405,2067,65818
71406,29,-
71407,375,-
71409,1986,46250
71410,25,42083
71411,1312,29038
71414,98,18690
71415,122,27500
71416,313,35848
71417,1790,39948
71418,1911,35799
71419,629,54844
71422,598,43276
71423,1413,60252
71424,468,75313
71425,10,-
71426,42,43750
71427,93,20987
71428,0,-
71429,1262,44356
71430,1066,42385
71432,404,52174
71433,1371,39599
71434,8,-
71435,1312,44148
71438,519,58319
71439,667,47275
71441,341,-
71446,8259,53012
71447,493,31356
71449,3199,33432
71450,420,35611
71452,93,25327
71454,839,44725
71455,82,-
71456,464,59375
71457,9119,36258
71459,3189,50280
71461,995,51169
71462,674,36786
71463,2862,44628
71465,1050,39554
71466,244,41092
71467,1840,59907
71468,306,71528
71469,836,30530
71472,82,115380
71473,158,29929
71474,147,72321
71475,2,-
71479,243,55331
71480,224,28333
71483,3235,44432
71485,1000,89167
71486,1907,41509
71497,230,-
71601,4859,33263
71602,5711,58341
71603,11659,46089
71630,189,38194
71631,238,39722
71635,4184,44906
71638,1143,33579
71639,2318,36679
71640,1175,24370
71642,271,-
71643,478,30125
71644,223,59583
71646,2319,39438
71647,647,46122
71651,28,-
71652,356,47321
71653,1745,44142
71654,1813,36250
71655,5716,43241
71658,208,34500
71659,11,-
71660,343,-
71661,98,43500
71662,24,-
71663,231,52188
71665,1871,48732
71666,8,-
71667,2523,53216
71670,507,38924
71671,2912,42772
71674,243,30875
71675,768,39734
71676,196,34063
71677,51,40625
71678,0,-
71701,6560,44280
71720,883,50464
71721,0,-
71722,25,31083
71724,137,36607
71725,140,35000
71726,500,26808
71728,24,-
71730,11034,46781
71740,417,70781
71742,1501,31440
71743,1284,46792
71744,1054,59143
71745,47,39750
71747,365,42344
71748,31,110221
71749,1312,42321
71751,327,49942
71752,303,44453
71753,5540,38526
71758,59,53922
71759,165,-
71762,1112,48235
71763,577,57679
71764,520,56700
71765,941,33816
71766,180,50909
71770,1188,35429
71772,7,-
71801,5740,45980
71820,38,"250,000+"
71822,3154,61045
71823,18,33750
71825,125,65083
71826,395,29694
71827,350,63400
71831,21,-
71832,3521,50234
71833,806,38125
71834,555,57507
71835,355,56914
71836,1071,49252
71837,1541,54505
71838,446,27212
71839,226,28056
71841,288,50625
71842,781,48093
71845,697,34415
71846,904,47813
71847,165,20662
71851,843,40417
71852,3935,45475
71853,144,19048
71854,13918,44849
71855,138,40962
71857,1895,40552
71858,699,44487
71859,195,32621
71860,822,28077
71861,717,43875
71862,290,33922
71864,23,33281
71865,114,56250
71866,232,-
71901,11829,48485
71909,9027,61312
71913,19744,49692
71921,1165,60313
71922,67,28750
71923,5887,45205
71929,1715,49269
71933,507,33589
71935,279,38417
71937,862,46389
71940,639,46861
71941,808,54375
71942,51,75592
71943,1625,35531
71944,263,54740
71945,621,28669
71949,477,27266
71950,249,48250
71952,17,-
71953,5377,45771
71956,632,42933
71957,1312,43214
71958,991,42102
71959,203,57375
71960,539,30583
71961,446,39268
71962,321,28854
71964,2002,57500
71965,116,-
71968,1998,69780
71969,147,36458
71970,244,58571
71971,221,52996
71972,122,59615
71973,570,30909
71998,0,-
71999,0,-
72001,292,27955
72002,7044,71576
72003,286,63553
72004,297,33967
72005,43,62969
72006,969,44241
72007,3207,73369
72010,2222,43619
72011,1649,70417
72012,4800,60147
72013,860,44792
72014,16,-
72015,10815,57324
72016,979,37471
72017,214,24792
72019,10743,76810
72020,1252,40625
72021,1476,40611
72022,7135,77643
72023,13635,66135
72024,1567,52277
72025,310,46944
72026,65,54276
72027,587,56921
72028,0,-
72029,639,30781
72030,396,46750
72031,2662,39868
72032,12940,53048
72034,19259,51526
72035,0,-
72036,269,15341
72038,53,54219
72039,835,53581
72040,993,34691
72041,525,55189
72042,2059,52574
72044,440,53077
72045,509,62448
72046,1636,53140
72047,323,34911
72048,18,151429
72051,151,42574
72052,38,53750
72053,62,31382
72055,261,59375
72057,479,113750
72058,6484,71236
72059,27,-
72060,257,38029
72061,37,60750
72063,714,32949
72064,1018,55139
72065,1963,71445
72066,52,-
72067,1253,46250
72068,307,42366
72069,484,55179
72070,713,65074
72072,140,48125
72073,294,64861
72074,39,62188
72075,1,-
72076,15490,46795
72079,165,65221
72080,199,30817
72081,2822,41250
72082,821,25779
72083,87,31250
72084,373,53988
72085,113,43750
72086,4348,51135
72087,639,41350
72088,1383,44522
72099,0,-
72101,1249,55159
72102,1130,51790
72103,5248,53641
72104,8223,47055
72106,2120,49478
72107,21,47083
72108,0,-
72110,4684,42797
72111,464,64000
72112,3771,38458
72113,11348,66409
72114,4849,25328
72116,9388,72910
72117,5465,36352
72118,8992,43294
72119,0,-
72120,13654,67133
72121,1201,34655
72122,440,77935
72123,129,29250
72125,306,33906
72126,1330,57000
72127,950,54085
72128,274,59773
72129,457,63125
72130,140,45750
72131,1831,44508
72132,1256,60833
72133,12,-
72134,238,62143
72135,1376,75698
72136,769,54457
72137,799,45348
72139,118,20469
72140,106,56818
72141,171,35313
72142,933,54861
72143,12595,45592
72150,4767,62921
72152,264,19426
72153,1280,47222
72156,230,109625
72157,478,51875
72160,3546,59032
72165,28,-
72166,73,120078
72167,566,41875
72168,72,78750
72169,34,-
72170,135,50341
72173,3522,61545
72175,148,33393
72176,3183,61629
72178,17,21023
72179,140,44844
72180,20,-
72181,6,-
72182,81,20885
72183,0,-
72199,0,-
72201,553,69676
72202,5219,50456
72204,12219,37229
72205,10422,57185
72206,8300,42125
72207,5329,83720
72209,11739,39291
72210,6197,56752
72211,10803,70885
72212,5111,107882
72223,10790,97530
72227,5032,73553
72301,9796,35236
72311,36,-
72313,0,-
72315,7927,45219
72320,30,-
72322,17,30250
72324,878,40329
72325,3,-
72326,946,36667
72327,561,54063
72328,16,-
72329,0,-
72330,172,40682
72331,929,42578
72332,46,17500
72333,165,35057
72335,5424,36015
72338,14,-
72339,74,26474
72340,42,58250
72341,92,45625
72342,1626,25217
72346,209,-
72347,319,44639
72348,1007,44359
72350,405,38125
72351,300,31250
72352,5,-
72353,13,-
72354,866,39012
72355,816,48857
72358,487,29716
72359,153,30341
72360,1975,19782
72364,5792,75637
72365,996,34139
72366,849,39688
72367,0,-
72368,441,76813
72369,0,-
72370,2829,37434
72372,668,32051
72373,368,24615
72374,260,47917
72376,584,41111
72377,23,-
72379,6,-
72383,44,-
72384,277,34779
72386,616,46818
72387,0,-
72389,190,83421
72390,2473,27973
72391,18,-
72392,171,41146
72394,104,33281
72395,515,65148
72396,4748,49076
72401,16785,40461
72404,11396,61942
72405,5950,72667
72410,135,45231
72411,1058,49432
72412,204,62935
72413,245,62550
72414,142,39375
72415,398,60000
72416,1973,58622
72417,2018,70389
72419,690,46466
72421,143,29250
72422,1799,38579
72424,34,22500
72425,132,40385
72426,68,57500
72427,22,29091
72428,53,-
72429,122,34250
72430,182,39079
72431,167,50938
72432,2290,49964
72433,1053,31942
72434,847,42180
72435,161,-
72436,342,45714
72437,1313,53764
72438,930,39000
72440,80,41548
72441,16,22083
72442,1702,58629
72443,1323,46729
72444,656,40556
72445,17,61250
72447,737,42348
72449,64,42083
72450,15127,50054
72453,66,30833
72454,2039,39872
72455,5178,43558
72456,218,38167
72457,99,53125
72458,195,75350
72459,596,37500
72460,331,22124
72461,1508,47873
72462,163,45478
72464,7,34583
72466,402,34375
72467,41,13646
72469,470,44125
72470,102,47500
72471,390,42024
72472,3799,38172
72473,908,44071
72476,2821,37777
72478,101,-
72479,506,54429
72482,511,31483
72501,9852,50323
72512,873,35243
72513,1103,36369
72515,0,-
72517,102,60429
72519,936,40000
72520,263,20761
72521,1904,47077
72522,194,42143
72523,426,31630
72524,177,-
72526,34,72917
72527,201,70255
72528,153,-
72529,2002,33010
72530,622,48721
72531,271,42181
72532,426,29726
72533,133,42625
72534,594,28462
72536,118,49167
72537,355,47171
72538,327,39830
72539,129,-
72540,35,54107
72542,1558,37660
72543,5329,52487
72544,384,37609
72546,32,-
72550,296,-
72553,76,55585
72554,1035,49828
72555,138,50313
72556,1296,48571
72560,3175,26406
72561,208,51094
72562,957,36006
72564,139,37083
72565,306,55833
72566,199,53125
72567,88,42083
72568,432,47778
72569,210,37981
72571,193,51567
72572,147,53272
72573,133,-
72576,1333,32594
72577,339,46969
72578,80,88670
72579,549,53618
72581,585,37269
72583,595,30066
72584,92,61250
72585,100,-
72587,6,-
72601,12270,48805
72611,641,38565
72615,13,-
72616,3831,58064
72617,80,78173
72619,766,42132
72623,295,56101
72624,123,48984
72626,749,35917
72628,405,42107
72629,215,26793
72630,55,33250
72631,2025,52382
72632,2070,48125
72633,790,54515
72634,1724,42365
72635,1415,41487
72636,5,80625
72638,2588,53803
72639,233,45216
72640,237,49728
72641,831,32344
72642,1011,53006
72644,1028,36857
72645,652,39583
72648,114,77250
72650,1683,35788
72651,571,50655
72653,13065,43253
72655,191,36675
72658,575,34063
72660,273,-
72661,377,31161
72662,1042,50197
72663,98,70667
72666,64,-
72668,109,83272
72669,42,36731
72670,49,119844
72672,108,53929
72675,559,41513
72677,254,43073
72679,9,-
72680,341,38353
72682,53,-
72683,146,-
72685,468,49500
72686,73,-
72687,2933,41082
72701,17206,44542
72703,15642,52136
72704,11967,75685
72712,13964,87913
72713,8231,98515
72714,5486,77385
72715,7067,73521
72717,495,54612
72718,1601,129420
72719,5780,90833
72721,236,46500
72722,1034,42019
72727,2541,56938
72729,98,24051
72730,3597,70116
72732,2043,66010
72734,3398,60250
72736,2493,64966
72738,779,81955
72739,215,64609
72740,3257,46075
72742,265,77554
72744,1783,51353
72745,4640,71118
72747,46,-
72749,65,-
72751,3052,84167
72752,119,-
72753,3640,61653
72756,15360,58942
72758,15243,81493
72760,108,-
72761,7562,59392
72762,14821,70169
72764,19337,53249
72768,450,49531
72769,440,49583
72773,530,49815
72774,2584,64805
72776,322,33810
72801,6222,35817
72802,8726,57913
72821,675,29976
72823,2299,50993
72824,676,59038
72826,1,-
72827,75,-
72828,65,-
72829,0,-
72830,6147,39136
72832,325,26250
72833,1225,48221
72834,3593,55293
72835,316,32500
72837,3145,39340
72838,102,-
72839,192,50833
72840,801,33958
72841,93,25991
72842,411,44688
72843,843,50521
72845,357,44519
72846,1422,45904
72847,1121,54113
72851,300,66914
72852,65,40845
72853,950,39148
72854,238,31532
72855,2433,43913
72856,104,43250
72857,619,63702
72858,1188,62381
72860,49,45885
72863,619,55188
72865,481,52480
72901,9046,39016
72903,11024,54009
72904,7848,35688
72905,0,-
72908,5875,58846
72916,4292,75019
72921,4586,53708
72923,2048,36136
72926,260,42250
72927,3067,45582
72928,340,29423
72930,112,56538
72932,647,46640
72933,2029,46806
72934,507,27726
72935,231,50313
72936,5547,59479
72937,1405,53053
72938,504,55896
72940,584,54167
72941,1875,63176
72943,992,50500
72944,1072,45368
72945,174,31638
72946,1249,53609
72947,1293,44122
72948,64,34853
72949,3953,42455
72950,275,53274
72951,317,35795
72952,943,47083
72955,132,-
72956,13296,53352
72958,2699,42411
72959,1172,43943
73001,20,-
73002,381,58688
73003,9176,66384
73004,326,72917
73005,2958,44517
73006,1068,45743
73007,1074,137955
73008,8023,52122
73009,380,53333
73010,6640,79795
73011,232,50357
73012,14450,109177
73013,20754,97648
73014,434,71250
73015,937,41010
73016,702,95694
73017,498,35833
73018,7782,53305
73019,0,-
73020,8983,85850
73021,107,46250
73022,0,-
73024,220,52143
73025,5068,157674
73026,4165,93034
73027,560,70132
73028,1537,48166
73029,518,59118
73030,1566,52500
73031,21,-
73032,78,37206
73033,140,52500
73034,16712,96056
73036,7107,53279
73038,642,49167
73040,623,51507
73041,135,81417
73042,381,50298
73043,72,54500
73044,8739,66568
73045,3962,66964
73047,1292,51000
73048,961,50156
73049,2256,68654
73050,89,25156
73051,2795,56398
73052,2378,53323
73053,237,56875
73054,1736,51368
73055,3760,55244
73056,210,54500
73057,911,51744
73058,60,-
73059,1135,63586
73061,683,82344
73062,533,47813
73063,316,55500
73064,9504,87657
73065,3598,82059
73066,48,74706
73067,684,68889
73068,4476,70971
73069,10946,50912
73070,0,-
73071,17735,54360
73072,18817,66568
73073,316,65815
73074,427,55208
73075,3687,44981
73077,2312,58500
73078,4184,85625
73079,192,80417
73080,3676,64763
73082,1141,50224
73084,2741,43110
73086,2999,55050
73089,4727,91843
73090,223,63977
73092,304,54000
73093,1240,77016
73095,796,70114
73096,5188,53846
73097,49,-
73098,1340,56250
73099,29538,78629
73102,1103,58777
73103,3110,50244
73104,2018,65000
73105,2933,47361
73106,4766,44093
73107,11013,51255
73108,5118,33138
73109,7095,34372
73110,14143,44231
73111,4693,35093
73112,15276,50140
73114,8164,42353
73115,8383,44499
73116,4411,81370
73117,2801,23878
73118,7079,59318
73119,10254,40244
73120,17948,54436
73121,1237,66066
73122,5435,47591
73127,8928,41768
73128,2713,75187
73129,6646,38539
73130,8238,65776
73131,1337,119963
73132,11070,52694
73134,3610,53441
73135,8210,61220
73139,7898,45995
73141,909,48105
73142,6799,83648
73145,607,59084
73149,1818,44024
73150,1937,79664
73151,669,172545
73159,12553,52178
73160,23146,67460
73162,11754,81994
73165,2620,108086
73169,996,79219
73170,15710,82287
73173,1278,123137
73179,2220,96833
73401,13870,53608
73425,83,26194
73430,526,66333
73432,383,57788
73433,959,56250
73434,204,47000
73435,26,46250
73436,44,58750
73437,28,67500
73438,1262,45549
73439,2543,48467
73440,88,41111
73441,71,36875
73442,150,49000
73443,1116,59333
73444,83,67969
73446,3001,52755
73447,416,44750
73448,2088,51684
73449,1302,50000
73450,522,44821
73453,242,67273
73455,236,51094
73456,648,40119
73458,345,71250
73459,457,55809
73460,1641,40771
73461,233,44861
73463,1431,52326
73481,333,41607
73487,56,21667
73488,6,-
73491,306,66667
73501,7635,43987
73503,1701,49564
73505,18718,53631
73507,8494,60506
73520,44,51500
73521,7935,55689
73523,0,-
73526,765,63897
73527,1719,68832
73528,187,61719
73529,1774,50326
73530,172,39167
73531,120,69750
73532,216,62500
73533,10704,53605
73537,237,49135
73538,2212,75056
73539,78,81250
73540,128,73333
73541,1490,54048
73542,1511,40585
73543,793,59539
73544,105,57625
73546,494,41667
73547,546,52266
73548,147,-
73549,117,114519
73550,795,55471
73551,14,-
73552,475,59632
73553,4,26250
73554,1320,48066
73555,55,59063
73556,46,41875
73557,111,94063
73559,187,26250
73560,320,53083
73562,206,98125
73564,188,80278
73565,329,40536
73566,507,41964
73567,329,58359
73568,378,27197
73569,196,40833
73570,370,42885
73571,31,43417
73572,1184,54188
73573,869,48164
73601,4025,54772
73620,492,56346
73622,121,40208
73624,707,45417
73625,190,66250
73626,342,67500
73627,187,45313
73628,642,54615
73632,1174,61250
73638,44,60833
73639,287,48533
73641,202,48500
73642,61,60313
73644,5779,50473
73645,445,59219
73646,157,76964
73647,220,65000
73650,331,60774
73651,1513,30839
73654,287,76827
73655,311,49632
73658,108,46875
73659,55,-
73660,139,39271
73661,187,52386
73662,1595,51008
73663,399,48750
73664,548,100081
73666,157,49514
73667,180,59000
73668,17,45568
73669,562,60139
73673,195,47925
73701,9060,48163
73703,11696,66863
73705,21,-
73716,213,59141
73717,2550,55254
73718,231,54063
73719,27,85417
73720,86,44286
73722,85,78125
73724,318,59318
73726,180,55250
73727,52,-
73728,778,74500
73729,229,42750
73730,307,42875
73731,80,54500
73733,67,85673
73734,320,48438
73735,274,90833
73736,247,122212
73737,1512,56806
73738,382,57241
73739,177,75250
73741,173,61875
73742,1347,44171
73743,36,58750
73744,37,-
73746,11,-
